,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,-0.26826665,-0.22877559,0.63496655,0.2218624,-0.37885174,0.7023812,0.13237587,-0.33545735,0.2223433,-0.54267144,0.29023007,0.27038497,-0.16122656,0.014874004,-0.60447705,-0.09768081,0.22834791,0.12863237,0.14716968,0.3827253,0.2651356,-0.27965653,-0.9628077,0.21469468,-0.18535845,-0.44054258,0.35197854,-0.5794963,-0.08421818,0.09056153,-0.054846212,-0.19163403,-0.1474233,0.018607043,-0.2735619,0.08202307,0.57202065,-0.36956096,0.21305066,-0.75644743,0.04028414,-0.35222661,0.18748198,-0.2839031,-0.5970968,0.45752946,0.24644512,-0.529961,-0.4314038,-0.42022407,0.9209871,-0.13959496,-0.117259905,-0.13076474,-0.27978083,0.15959182,0.22466299,0.07626181,0.20044403,0.31618828,0.54101133,0.6000752,0.061156947,0.19994837,-0.74407053,0.08085154,0.8253069,0.66741556,0.1995662,0.11665463,0.67427516,0.28509542,-0.107472755,-0.31293744,0.18689814,-0.38990313,-0.1315774,-0.93381226,-0.036625743,0.06671732,-0.49662045,-0.5243286,0.6565629,0.029091861,0.3122695,0.25524637,0.042362526,0.60804385,0.3348077,0.157518,-0.1864094,-0.2398169,-0.6209415,0.19639888,-0.6656311,0.9750121,-0.25880164,0.21446559,0.14587615,-0.36516494,0.53035563,-0.13218553,0.44331324,-0.35462826,0.4004185,-0.27221155,-0.5880474,-0.88971865,0.054879952,-0.26225272,0.44259083,-0.15687016,0.43265557,-0.005936593,0.36608618,-0.29093242,0.41002494,0.19550401,-0.25267595,1.0765135,-0.02127897,0.91092634,0.69116676,0.14555505,0.7437445,-0.16706222,-0.0560445,-0.24849735
1,-0.8469677,-0.059453502,0.76578,-0.12131955,-0.9788343,0.07860589,0.30351457,0.24143866,-0.08544934,-1.378886,0.37006316,0.40634322,-0.4169259,-0.11397515,-0.67415035,-0.6237699,-0.28157717,0.3740499,0.57991934,0.8803221,0.14719567,-0.61654127,-1.3294657,0.93927884,-0.30555293,-0.3102635,0.32670516,-0.32078317,-0.2392827,-0.27920535,-0.02467373,-0.21740946,-0.4535242,-0.97166383,-0.19935268,0.28766513,1.1655699,-0.1908436,0.62739,-1.0309052,0.22883363,-0.28336334,-0.21205315,-0.04249788,-0.7467974,0.5173127,0.14659822,-0.81823874,-0.30259335,-0.78891885,0.9309412,-0.3833477,-0.238935,-0.6118764,0.38828576,-0.14366947,0.33546942,0.5834961,-0.17453548,0.9452373,0.69380045,1.0722725,-0.7348644,0.49121702,-0.39115775,-0.031632673,2.1313324,0.6763348,0.36453918,-0.36590713,0.67574054,0.33108515,0.19758019,-0.43734267,-0.8954478,-0.68353224,0.37532875,-1.7383817,-0.090515934,-0.35830793,-0.1743818,-0.5209814,0.8527452,0.51262856,0.806106,-0.2889643,0.35314924,0.7671185,0.77047217,0.48159695,-0.66628057,-0.26164663,-0.9009266,0.2399166,-0.4985074,1.4386604,0.04409431,0.0011227503,0.025938429,-0.52396595,0.22056316,-0.6012706,0.11803925,-0.30727243,0.45199212,-0.5314532,-0.73172,-1.2187384,-0.08328972,0.21091533,1.0124975,-0.3746118,0.74954873,-0.4687109,1.4188367,-0.46509892,-0.28317136,0.37063968,-0.04422873,1.0799563,0.7845377,1.8534235,1.228421,0.5926632,1.3761733,0.07689472,-0.55584943,-1.0345786
2,-0.08206704,0.1460208,0.6508596,-0.3954314,0.25826257,-0.18004495,-0.40612224,-0.4210105,0.3582502,-0.29615334,-0.08258118,-0.27653363,-0.28372735,-0.052378617,-0.23763596,0.40290093,-0.362037,0.17637871,-0.5400689,0.3630126,-0.43918476,0.15029922,0.28211778,0.32332063,0.22667536,0.021567881,-0.41392696,0.4852285,0.3163081,-0.06598878,-0.18815619,0.5002499,-0.54766345,-0.69206166,-0.2612118,-0.3938738,0.31481975,-0.37607902,0.2224063,-0.3454126,0.014593918,0.20735389,-0.43065158,0.49598205,-0.12413732,0.18860556,0.6040882,0.108774334,-0.61815083,0.53872716,0.27860755,0.50159854,-0.16062266,0.40474388,-0.020478014,0.07427816,-0.2779578,0.32432333,0.24331781,0.032507926,-0.6361903,-0.46891868,-0.047538556,-0.2142667,0.24167871,0.5508593,0.2500213,-0.09101824,-0.38198638,-0.4719761,-0.26305845,-0.13693073,-0.5338533,-0.081068635,-0.15927792,0.24662268,-0.36568618,-0.69727266,0.1722242,-0.08487983,-0.20536137,-0.46161467,-0.82681435,-0.12784414,-0.49674943,-0.1254854,-0.35406607,0.006198555,0.21535896,-0.42675722,-0.08514776,-0.08884076,0.096369535,0.3606184,0.67811024,-0.10591215,-0.3953854,-0.2724504,-0.18842073,-0.051789425,0.037548356,-0.15962724,0.095389456,0.50999975,0.38500196,0.36887053,0.558599,0.17312756,0.148538,0.24497007,-0.2677403,-0.7479877,0.7324479,-0.01643841,-0.13908632,0.11498958,-0.64235115,-0.4209441,-0.3810055,0.031120557,-0.42775056,0.42498708,-0.043732643,-0.36269948,0.2290279,0.07505553,-0.38915306,-0.3447976
3,-0.40953693,0.09928,0.5544487,0.34587514,-0.79918134,0.75806296,0.101494774,0.0828538,0.15616468,-0.836182,-0.058372337,0.04919091,-0.20433782,-0.3205818,-0.18630427,-0.39835835,0.014495164,0.0491447,0.47729084,0.49109346,0.3397349,-0.61852574,-1.1846467,-0.46709114,-0.34849146,0.07673447,0.38591325,-0.72291213,-0.45521507,-0.3481664,0.58928186,-0.41259542,0.37706518,-0.1196108,-0.2952238,0.5977196,0.91702276,-0.019064218,-0.3865761,-0.62174326,-0.33466995,-0.027804956,0.28081438,-0.043313548,-0.7168485,0.47585273,0.22502822,-0.3909458,0.2815191,-1.0241114,0.6570681,-0.277618,-0.3501736,-0.5857568,0.10971786,-0.3688106,0.3764286,0.06812541,0.09387453,0.6170807,0.99933755,0.37149823,0.045557577,0.1120069,-0.0068983436,-0.06119996,1.476909,0.49703002,0.36895484,-0.29895103,0.5481798,0.5610907,0.24440327,-0.15747711,-0.16368243,-1.0612729,0.3848144,-0.69375944,0.08451006,-0.29952028,-0.2459153,0.009705726,0.18610351,0.55210245,0.4081373,-0.12166927,0.045944694,0.6214753,0.36106998,0.20024203,-0.8235735,-0.5748837,-0.93073344,0.045705795,-0.5147265,0.95249563,0.46431425,0.10987677,0.24921356,0.03642349,0.04198128,-0.39365098,0.08730732,-0.30643064,0.07047841,-0.7000405,-0.7271751,-0.8394668,-0.009881124,-0.08402613,0.701919,0.08649327,0.008782279,-0.16881685,0.6633723,-0.396235,0.17850511,0.50122577,0.15576175,1.040985,0.28431877,0.56468576,0.6307235,-0.2668529,0.3442137,-0.06552391,0.38830242,-0.14515083
4,-0.48773852,0.33227217,0.57441247,-0.8095683,-0.04913707,0.4923883,0.042324424,0.20780993,0.914276,0.11474487,-0.52575976,-0.22267056,0.2197937,0.34647083,-0.27732524,0.18733777,-0.32957798,0.07724593,-0.39662752,0.34155747,0.405073,-0.15753515,-0.3687183,0.23748374,-0.5719133,-0.81351,0.101523675,-0.1449739,-0.0133816,0.21577,0.15091078,-0.4221278,0.22308466,-0.043691427,-0.17855471,-0.7042463,0.08377217,-0.4116339,0.18866087,-0.31789976,-0.12233368,-0.35123158,-0.19559225,0.61476403,0.24740307,0.27969518,0.45122725,-0.31210008,0.047146086,-0.63640684,0.5715602,0.38383466,0.13421956,-0.5616413,-0.415443,0.50439996,0.003280893,-0.4850938,-0.03707598,0.079108715,0.24964252,0.70086133,0.4938344,0.65495664,0.13618237,0.44472048,-0.070195705,0.41062695,-0.11456609,0.41428792,0.27234533,0.02834561,-0.21228775,-0.9329883,0.053211957,0.12569182,0.54752576,-0.9320866,0.59942913,0.27737203,-0.4739511,0.5318866,0.195973,0.042061105,-0.58091116,-0.011801063,-0.5203983,0.678786,0.19309862,0.21620007,0.11833322,0.37903982,-0.19884044,0.3932073,0.30852488,0.7342702,-0.42197183,0.6518105,-0.3050593,0.310629,0.102749445,0.25464234,0.19245276,0.47694772,1.0610988,0.628286,0.06807916,-0.1508779,-0.077486746,-0.116836876,0.7738122,-0.105757296,-0.9428326,-0.104758725,0.12211883,0.38823724,0.42840737,-0.56924987,-0.6445046,0.0009074521,0.77818096,0.15644525,0.0050078034,-0.31487224,0.21011633,-0.20869535,0.13632464,-0.33016336
5,-0.22572279,-0.15778527,-0.12301808,-1.3751509,-0.1430265,-1.0297291,0.3943937,0.8125489,-0.68323433,-0.9313121,0.3950748,-0.72189987,0.024846055,-0.22704478,-0.53476095,-0.8892432,-0.0039714277,1.0327052,0.35774913,1.4850421,0.040348284,-0.72547305,-0.4537595,1.2571192,0.08232543,-0.008176193,-0.40130466,0.44982776,-1.6103977,0.6005446,0.22971784,0.50853634,-0.72016376,-0.71727204,0.92130053,0.28174502,-0.077359825,-0.24106072,0.656809,0.010192916,0.52905875,0.9598081,-1.5293174,0.6371883,-0.6702056,0.15847988,-1.0713129,-0.35404104,-0.15971899,-0.22620586,-0.39659494,-1.7504627,0.48990107,-0.64956653,0.99422723,-0.95249265,-0.28868413,1.0447423,-0.023648733,-0.038828224,0.54432094,0.66836494,-1.910596,-0.5549218,0.4922145,-0.65053517,1.0849258,0.16611722,-0.2122764,-0.7050126,-1.0747302,-0.063673005,0.42270744,1.6766708,-1.1375699,-0.533887,0.6577382,-0.39264408,-0.31543294,-0.054960266,0.92153203,-0.95156896,0.8989948,0.35422796,1.383417,-0.31545871,0.5808203,-0.63807917,0.9512116,-0.6872089,0.050910905,-0.37095654,-1.1343241,0.65240955,0.32681867,0.25881964,0.5008502,0.020770855,1.07752,-1.0450251,-0.5780193,-0.20337902,-0.82931495,0.8866122,-0.3223599,-0.48753485,-0.41616377,0.6736585,-0.50222313,1.0435933,1.2677572,-0.8244105,0.44309542,-0.88110274,1.1260054,-0.79690707,-1.8123488,0.4236058,1.078163,-0.33787203,1.3936201,0.27575803,0.41563696,1.5742698,1.1228503,0.8632248,-0.3140988,-1.2696962
6,-0.74822766,-0.333053,-0.2846905,0.8662668,0.5500436,0.49142867,0.4801902,-0.37872174,-0.25056714,-0.05067706,-0.56993294,0.96949834,-0.24232902,-0.16358092,0.10961571,-0.2955391,0.107838735,0.13497314,-0.1160005,0.39988536,0.1185426,-0.5522461,-0.6688524,0.22770938,0.12499118,0.032407314,0.5124682,-0.41871864,0.013399497,0.39229605,0.18387274,0.60225576,-0.37354115,0.34042132,1.0140251,0.53200835,0.0014344007,0.035557225,-0.81179225,-0.8974305,-0.7403069,-0.62422776,0.42916185,-0.09771673,0.34999853,0.06961666,-0.023836538,-0.5701324,-0.6425726,0.380303,0.41760373,-0.063663214,0.0013177358,0.64047736,-0.06297131,-0.4353733,0.24185815,0.20959464,-0.29594076,0.3908127,0.15522495,-0.23235375,0.24780226,0.038868994,-0.4008607,-0.38946334,0.68943334,-0.27782604,-0.48109365,0.046970893,0.9284363,0.5707105,-0.3174702,0.19475454,1.0067849,-0.58655643,0.18652856,-0.29718685,0.44202796,-0.019104924,0.04645215,-0.83631796,0.18375264,0.032542475,0.51877594,0.41188857,-0.13707556,0.06944797,0.28376943,0.781218,-0.7231867,-0.87760425,-0.18949133,0.26073846,0.033474825,0.30271247,0.5528997,0.40322506,-0.32886255,-0.19789925,0.4379815,-0.069565974,0.36124367,-1.0131108,-0.8710468,-1.5614936,-0.48187974,-0.36124614,0.017912462,-0.09454954,-0.592923,0.4076215,1.2768743,-0.4548818,0.50077575,-1.1341598,0.45903653,0.75193334,0.8935353,0.6344743,-0.2411139,-0.37719178,0.7061197,-0.23565352,0.9827788,0.4779379,-0.36919293,-0.24339609
7,-1.0098054,-0.31283325,0.43224442,-0.72571266,0.41770044,-0.22852372,0.99387896,-0.47991014,0.44760653,-0.21678065,0.1567032,-0.20802282,-0.47411817,0.38584864,-0.9544403,0.2843842,-1.3559144,-0.34086066,-0.62830335,1.5267552,0.4655976,0.67780626,-0.356591,0.84279466,-0.26376036,-1.5688999,-0.66258526,-0.7540889,-0.11599336,0.39012986,0.022223756,0.013215862,0.65537643,-1.2571852,1.3781154,2.0173824,0.2862159,-0.70993584,0.26458257,-1.7445359,-0.8074824,-0.5636524,-0.43466786,-1.0657603,0.31912076,-0.8161482,-0.685157,0.34793654,1.1355836,-0.66535264,-0.98488575,0.32486865,0.47157246,0.92085636,-1.3431498,1.1033182,-0.38070703,0.40191135,0.18032527,-0.97393143,-0.80141354,0.9208433,-1.4021367,1.7532802,-0.36479878,-1.1697785,0.11662203,-0.16669334,-0.2590827,-0.0030350685,0.47356743,-1.5907606,-0.3050677,0.7289423,-0.39831585,1.4768687,0.4648796,-1.4690459,0.9859295,-0.16628683,-0.9128344,0.11849929,0.46673286,-0.8709486,-1.2826095,-0.7206855,0.21382433,0.9723314,0.4342553,0.7678036,0.6169482,-0.4609614,-0.6072892,0.22601658,0.19420269,1.0752535,0.028717292,0.57438993,-1.5512724,0.8948629,-1.0011625,1.280001,-0.8667814,0.8992428,-0.2277964,-0.4089028,0.68785036,0.5699327,-1.7629535,-0.2770898,1.6728446,0.3250104,-0.54671556,-0.0505317,0.3407706,0.5679679,0.20642911,0.42907846,0.41964787,-0.57944477,0.7371331,-0.121205755,1.5363435,0.6238521,0.11337644,1.765535,-0.05322097,-0.8331316
8,-0.43813154,0.54372,0.05124654,-1.193083,0.20666352,-0.015308768,0.21583721,0.5210162,0.47912246,0.39740926,-0.57726246,-0.3764084,0.3340067,-0.49716848,-0.5267,0.072965294,-0.119446665,0.3408687,-0.5839991,0.21747173,0.251715,-0.1081367,-0.18969692,0.8222877,-0.4883468,-0.44102955,0.32368788,0.4763102,-0.37445492,0.4761247,0.2016965,0.08913108,-0.28008187,-0.16674224,-0.22333848,-0.8533291,-0.13577583,-0.18496959,0.060905725,0.27674097,0.17458087,-0.025379837,-0.47348204,1.1034728,0.1929516,0.5116759,0.9070004,-0.07498187,0.36777478,-0.16559389,1.146926,0.43939483,0.23656356,-0.08377643,0.18431151,-0.18751962,-1.4565614,-0.3019105,0.27275988,0.276573,0.2718617,0.07128379,0.08190562,-0.09972727,0.23729008,0.25793698,-0.07288256,-0.15728721,-1.0388882,0.21324788,-0.31153905,-0.08059953,-0.0106291175,0.13094062,-0.1555472,0.29428452,0.20747492,-0.28088802,0.9379829,0.4631821,-0.0066009765,-0.03000772,-0.6344074,-0.14265193,-0.7933086,-0.049161505,-0.33989513,-0.22895397,-0.18385613,-0.25834328,0.24663104,0.4106558,0.44675642,0.70240194,0.6150355,0.40766352,-0.46524605,0.5508226,-0.102460265,-0.4017784,0.36818403,0.096126534,0.17592448,0.5296288,0.26440364,0.61929154,0.70914686,0.51224566,0.48830184,0.4786463,0.24492024,-0.47242832,-0.44120774,0.58242214,-0.31847388,-0.115787104,0.29000944,-0.04507807,-0.53009135,-0.4218665,0.8642995,0.14309625,-0.37264532,-0.045061298,0.5199455,-0.014289826,-0.23860785,-0.62587243
9,-0.8031021,-0.5908413,0.7442867,-1.2023697,-0.71862733,1.1495011,0.37099746,-1.470665,-0.45730376,-0.5685813,1.1486638,0.4743504,-2.0415978,0.5642173,-0.32753408,1.3139982,-1.9781631,-1.784952,-0.7098391,1.9277661,-1.08926,-0.618368,-0.6457613,0.30850014,1.6330512,-0.4424765,0.6312163,-1.2891991,0.8338022,-1.4072127,-1.3485929,0.23144612,0.7139366,-1.7681938,0.45640266,1.3904779,0.5576696,0.028558798,0.007864431,-0.86161286,-0.19713965,-1.4150425,0.8028202,-1.3951778,0.6190866,-1.0413474,-0.4653578,-0.121091746,0.6950793,-0.5569608,-0.40190327,0.33163115,-0.2819647,0.1536136,-0.61623156,1.8039892,1.2384753,0.56235003,-0.904014,-0.29127136,-0.6782414,-0.25379336,-0.022668961,1.5941296,0.8271688,-0.12241827,0.7892146,0.5903714,0.66925365,-0.5331529,1.0992397,-0.18599449,-0.90929437,0.19035432,-2.1909008,1.0277985,0.8736563,-1.8840212,-0.09217655,-1.4810815,-1.1966387,-1.2071114,-0.2541423,-0.89013964,-1.7154187,-0.02691166,-0.18636586,1.8172064,0.5820088,1.5905671,-1.3222775,0.2791924,-0.68210113,0.014017539,0.18310946,1.4221463,-0.55545217,-1.186338,-1.7599922,1.5028142,-1.1542277,-1.4929698,-0.76471007,-0.4452781,0.6382165,-0.6477252,0.78186333,-0.5825911,-1.9527328,-1.7881954,0.2730164,-0.028475732,0.63551116,-0.9029643,-0.15386799,1.7471151,-0.78410447,-0.06291497,0.15820305,0.25122795,-1.7856869,0.37120503,2.3512056,-1.6931119,-0.23142478,0.15573981,0.5961797,-0.5927759
